개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,약국영업면적,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정일자,최종수정시점
3220000,PHMD119933220033084000013,1993-02-17,,폐업,,,,135-271,,부민약국(폐),I,2026-05-08 22:02:23,,폐업,03,0,03,34631474,,,도곡동 895-8 도곡 한신A,1993-02-17,2008-12-11 15:17:34
3220000,PHMD119933220033084000014,1993-02-17,,폐업,,,,135-220,,대성약국,I,2026-05-08 22:02:23,,폐업,03,0,03,,,,수서동 수서택지개발사업지구7단지 A상가 1층 112호,1993-02-17,2008-12-11 15:17:34
3220000,PHMD119933220033084000017,1993-03-22,,폐업,,,,135-280,,건강한약국,I,2026-05-08 22:02:23,,폐업,03,0,03,,,,대치동 944-31,1993-03-22,2008-12-11 15:17:35
3220000,PHMD119933220033084000024,1993-05-12,,폐업,,,,135-092,,청수약국(폐),I,2026-05-08 22:02:24,,폐업,03,0,03,,,,삼성동 39-21,1993-05-12,2008-12-11 15:17:36
3220000,PHMD119933220033084000025,1993-05-12,,폐업,,,,135-010,,녹십자약국,I,2026-05-08 22:02:24,,폐업,03,0,03,,,,논현동 132,1993-05-12,2008-12-11 15:17:36
3220000,PHMD119933220033084000026,1993-05-19,,폐업,,,,135-280,,풍림약국,I,2026-05-08 22:02:24,,폐업,03,0,03,,,,대치동 507번지 1호,1993-05-19,2008-12-11 15:17:36
3220000,PHMD119933220033084000028,1993-05-22,,폐업,,,,135-081,,신우약국(폐),I,2026-05-08 22:02:24,,폐업,03,0,03,,,,역삼동 837-11 지하 102호,1993-05-22,2008-12-11 15:17:36
3220000,PHMD119933220033084000031,1993-06-11,,폐업,,,,135-239,,한강약국(폐),I,2026-05-08 22:02:24,,폐업,03,0,03,,,,일원본동 734 상록수아파트상가 125호,1993-06-11,2008-12-11 15:17:37
3220000,PHMD119933220033084000033,1993-07-26,,폐업,,,,135-091,,대은약국,I,2026-05-08 22:02:24,,폐업,03,0,03,,,,삼성동 159-8 호텔동,1993-07-26,2008-12-11 15:17:37
3220000,PHMD119933220033084000034,1993-08-10,,폐업,,,,135-111,,파마트명옥약국(폐),I,2026-05-08 22:02:24,,폐업,03,0,03,,,,신사동 614-7 방우상가 104호,1993-08-10,2008-12-11 15:17:37
3220000,PHMD119933220033084000035,1993-08-17,,폐업,,,,135-283,,동호약국,I,2026-05-08 22:02:24,,폐업,03,0,03,,,,대치동 1000-2,1993-08-17,2008-12-11 15:17:37
3220000,PHMD119933220033084000036,1993-08-19,,폐업,,,,135-271,,유정약국(폐),I,2026-05-08 22:02:24,,폐업,03,0,03,34636245,,,도곡동 903-1 정화빌딩 104호,1993-08-19,2008-12-11 15:17:37
3220000,PHMD119933220033084000038,1993-09-01,,폐업,,,,135-081,,성지약국(폐),I,2026-05-08 22:02:24,,폐업,03,0,03,,,,역삼동 702-13 성지하이츠1 지하,1993-09-01,2008-12-11 15:17:38
3220000,PHMD119933220033084000039,1993-09-10,,폐업,,,,135-240,,개포성심약국,I,2026-05-08 22:02:24,,폐업,03,0,03,,,,개포동 189 개포주공아파트 11호,1993-09-10,2008-12-11 15:17:38
3220000,PHMD120033220033084000056,2003-09-16,,폐업,,,,135-835,,메타팜약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,"대치동 606-1,4 대흥빌딩 101호(1층)",2003-09-16,2008-12-11 15:18:26
3220000,PHMD120033220033084000057,2003-09-17,,폐업,,,,135-879,,신동양약국(폐),I,2026-05-08 22:02:50,,폐업,03,0,03,,,,삼성동 156-5 1층,2003-09-17,2008-12-11 15:18:27
3220000,PHMD120033220033084000058,2003-09-19,,폐업,,,,135-840,,현약국(폐),I,2026-05-08 22:02:50,,폐업,03,0,03,,,,대치동 891-42 현빌딩 4층,2003-09-19,2008-12-11 15:18:27
3220000,PHMD120033220033084000059,2003-09-19,,폐업,,,,135-280,,현약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,대치동 891-42 현빌딩 4층,2003-09-19,2008-12-11 15:18:27
3220000,PHMD120033220033084000061,2003-10-15,,폐업,,,,135-835,,종로보생당약국(폐),I,2026-05-08 22:02:50,,폐업,03,0,03,34131178,,,수서동 724 로즈데일빌딩 1층,2003-10-15,2008-12-11 15:18:27
3220000,PHMD120033220033084000062,2003-11-03,,폐업,,,,135-917,,축복약국(폐),I,2026-05-08 22:02:50,,폐업,03,0,03,,,,역삼동 689-4 1층일부,2003-11-03,2008-12-11 15:18:27
3220000,PHMD119903220033084000046,1990-11-13,,폐업,,,,135-271,,홍신당약국(폐),I,2026-05-08 22:02:03,,폐업,03,0,03,34632932,,,도곡동 193-18,1990-11-13,2008-12-11 15:17:23
3220000,PHMD119913220033084000003,1991-01-07,,폐업,,,,135-280,,길약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,대치동 670,1991-01-07,2008-12-11 15:17:23
3220000,PHMD119913220033084000004,1991-01-11,,폐업,,,,135-011,,백제약국(폐),I,2026-05-08 22:02:04,,폐업,03,0,03,,,,논현동 146-15,1991-01-11,2008-12-11 15:17:24
3220000,PHMD119913220033084000005,1991-01-21,,폐업,,,,135-011,,논현약국(폐),I,2026-05-08 22:02:04,,폐업,03,0,03,,,,논현동 192-10,1991-01-21,2008-12-11 15:17:24
3220000,PHMD119913220033084000006,1991-02-11,,폐업,,,,135-284,,마음에평화약국(폐),I,2026-05-08 22:02:04,,폐업,03,0,03,,,,대치동 889-5 샹제리제센타 지하1층,1991-02-11,2008-12-11 15:17:24
3220000,PHMD119913220033084000007,1991-02-11,,폐업,,,,135-280,,해성약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,대치동 942,1991-02-11,2008-12-11 15:17:24
3220000,PHMD119913220033084000009,1991-03-06,,폐업,,,,135-230,,명도약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,일원동 643-1,1991-03-06,2008-12-11 15:17:24
3220000,PHMD119913220033084000013,1991-04-10,,폐업,,,,135-283,,우성약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,대치3동 985 대치 2차 우성아파트상가 108호,1991-04-10,2008-12-11 15:17:25
3220000,PHMD119913220033084000014,1991-04-10,,폐업,,,,135-280,,동원약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,대치동 1014-1 동원아파트 상가 내,1991-04-10,2008-12-11 15:17:25
3220000,PHMD119913220033084000016,1991-05-03,,폐업,,,,135-080,,삼호약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,역삼동 755,1991-05-03,2008-12-11 15:17:25
3220000,PHMD119913220033084000017,1991-05-10,,폐업,,,,135-091,,하나약국(폐),I,2026-05-08 22:02:04,,폐업,03,0,03,,,,삼성동 53-2 진흥A 상가,1991-05-10,2008-12-11 15:17:25
3220000,PHMD119913220033084000018,1991-05-20,,폐업,,,,135-280,,동원약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,대치동 1014-1,1991-05-20,2008-12-11 15:17:25
3220000,PHMD119913220033084000019,1991-05-27,,폐업,,,,135-243,,성림약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,개포동 186-17,1991-05-27,2008-12-11 15:17:25
3220000,PHMD119913220033084000020,1991-05-27,,폐업,,,,135-090,,단비약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,삼성동 149-13,1991-05-27,2008-12-11 15:17:26
3220000,PHMD119913220033084000021,1991-06-12,,폐업,,,,135-242,,혜민약국(폐),I,2026-05-08 22:02:04,,폐업,03,0,03,,,,개포동 179 우성8차 상가,1991-06-12,2008-12-11 15:17:26
3220000,PHMD119913220033084000022,1991-06-12,,폐업,,,,135-120,,활류도약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,신사동 568-1,1991-06-12,2008-12-11 15:17:26
3220000,PHMD119913220033084000023,1991-06-26,,폐업,,,,135-240,,성심약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,개포동 189,1991-06-26,2008-12-11 15:17:26
3220000,PHMD119913220033084000024,1991-07-01,,폐업,,,,135-010,,우신약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,논현동 100-21,1991-07-01,2008-12-11 15:17:26
3220000,PHMD119913220033084000025,1991-07-22,,폐업,,,,135-091,,공항약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,삼성동 159-6 공항터미날 2층,1991-07-22,2008-12-11 15:17:26
3220000,PHMD119913220033084000026,1991-07-31,,폐업,,,,135-270,,조은약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,도곡동 538-1,1991-07-31,2008-12-11 15:17:27
3220000,PHMD119913220033084000027,1991-08-02,,폐업,,,,135-240,,보양약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,개포동 185 6단지상가,1991-08-02,2008-12-11 15:17:27
3220000,PHMD119913220033084000028,1991-08-14,,폐업,,,,135-260,,흰돌약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,포이동 218-1,1991-08-14,2008-12-11 15:17:27
3220000,PHMD119913220033084000029,1991-08-22,,폐업,,,,135-280,,삼영당약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,대치동 920-22,1991-08-22,2008-12-11 15:17:27
3220000,PHMD119913220033084000030,1991-09-10,,폐업,,,,135-280,,세화약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,대치동 622,1991-09-10,2008-12-11 15:17:27
3220000,PHMD119913220033084000032,1991-12-04,,폐업,,,,135-081,,현약국(폐),I,2026-05-08 22:02:04,,폐업,03,0,03,,,,역삼동 827-1,1991-12-04,2008-12-11 15:17:28
3220000,PHMD119913220033084000033,1991-12-11,,폐업,,,,135-283,,동민약국(폐),I,2026-05-08 22:02:04,,폐업,03,0,03,,,,대치동 972-6,1991-12-11,2008-12-11 15:17:28
3220000,PHMD119913220033084000035,1991-12-20,,폐업,,,,135-082,,호성약국(폐),I,2026-05-08 22:02:04,,폐업,03,0,03,,,,역삼동 754-2,1991-12-20,2008-12-11 15:17:28
3220000,PHMD119923220033084000007,1992-03-19,,폐업,,,,135-260,,실로암약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,포이동 194-3,1992-03-19,2008-12-11 15:17:29
3220000,PHMD119923220033084000008,1992-04-01,,폐업,,,,135-080,,예지약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,역삼동 642-19,1992-04-01,2008-12-11 15:17:29
3220000,PHMD119923220033084000010,1992-04-13,,폐업,,,,135-120,,상신약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,신사동 629,1992-04-13,2008-12-11 15:17:29
3220000,PHMD119923220033084000012,1992-04-15,,폐업,,,,135-081,,정신약국(폐),I,2026-05-08 22:02:04,,폐업,03,0,03,,,,역삼동 836-25,1992-04-15,2008-12-11 15:17:29
3220000,PHMD119923220033084000013,1992-04-15,,폐업,,,,135-080,,세계약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,역삼동 689-10,1992-04-15,2008-12-11 15:17:29
3220000,PHMD119923220033084000014,1992-04-27,,폐업,,,,135-270,,인제약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,도곡동 464 개포한신아파트 상가,1992-04-27,2008-12-11 15:17:30
3220000,PHMD119923220033084000015,1992-05-04,,폐업,,,,135-271,,동경약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,도곡1동 900-4,1992-05-04,2008-12-11 15:17:30
3220000,PHMD119923220033084000016,1992-05-18,,폐업,,,,135-260,,백선약국,I,2026-05-08 22:02:04,,폐업,03,0,03,,,,포이동 178-5,1992-05-18,2008-12-11 15:17:30
3220000,PHMD119923220033084000017,1992-06-01,,폐업,,,,135-270,,유명약국,I,2026-05-08 22:02:19,,폐업,03,0,03,,,,도곡동 424,1992-06-01,2008-12-11 15:17:30
3220000,PHMD119923220033084000018,1992-06-15,,폐업,,,,135-080,,백진약국,I,2026-05-08 22:02:19,,폐업,03,0,03,,,,역삼동 822,1992-06-15,2008-12-11 15:17:30
3220000,PHMD119923220033084000019,1992-06-24,,폐업,,,,135-080,,천지약국,I,2026-05-08 22:02:19,,폐업,03,0,03,,,,역삼동 727-14 평화빌딩 103호,1992-06-24,2008-12-11 15:17:30
3220000,PHMD119793220033084000003,1979-03-30,,폐업,,,,135-111,,진성약국(폐),I,2026-05-08 22:01:34,,폐업,03,0,03,,,,압구정동 193-3,1979-03-30,2008-12-11 15:17:03
3220000,PHMD119793220033084000004,1979-03-31,,폐업,,,,135-012,,한동약국,I,2026-05-08 22:01:34,,폐업,03,0,03,,,,논현동 237-5,1979-03-31,2008-12-11 15:17:03
3220000,PHMD119793220033084000005,1979-04-13,,폐업,,,,135-270,,진달래약국,I,2026-05-08 22:01:34,,폐업,03,0,03,,,,도곡동 142-3,1979-04-13,2008-12-11 15:17:03
3220000,PHMD119793220033084000006,1979-05-02,,폐업,,,,135-110,,동서약국,I,2026-05-08 22:01:34,,폐업,03,0,03,,,,압구정동 369-1 현대아파트상가 E동 105호,1979-05-02,2008-12-11 15:17:03
3220000,PHMD119793220033084000007,1979-05-07,,폐업,,,,135-120,,은마약국,I,2026-05-08 22:01:34,,폐업,03,0,03,,,,신사동 79-9,1979-05-07,2008-12-11 15:17:03
3220000,PHMD119793220033084000008,1979-05-10,,폐업,,,,135-010,,피전약국,I,2026-05-08 22:01:34,,폐업,03,0,03,,,,논현동 165-9,1979-05-10,2008-12-11 15:17:03
3220000,PHMD119793220033084000009,1979-05-16,,폐업,,,,137-170,,염곡약국,I,2026-05-08 22:01:34,,폐업,03,0,03,,,,서울 서초구 염곡동 102-1,1979-05-16,2008-12-11 15:17:03
3220000,PHMD119793220033084000011,1979-06-28,,폐업,,,,135-280,,청실약국,I,2026-05-08 22:01:35,,폐업,03,0,03,,,,대치동 633-24 청실종합상가,1979-06-28,2008-12-11 15:17:03
3220000,PHMD119793220033084000012,1979-07-05,,폐업,,,,135-284,,보영약국(폐),I,2026-05-08 22:01:35,,폐업,03,0,03,,,,대치동 922,1979-07-05,2008-12-11 15:17:03
3220000,PHMD119793220033084000013,1979-09-13,,폐업,,,,135-280,,대명약국,I,2026-05-08 22:01:35,,폐업,03,0,03,,,,대치동 626 청실상가 120,1979-09-13,2008-12-11 15:17:03
3220000,PHMD119793220033084000015,1979-09-27,,폐업,,,,135-284,,동아약국(폐),I,2026-05-08 22:01:35,,폐업,03,0,03,,,,대치동 902 동아A 상가,1979-09-27,2008-12-11 15:17:03
3220000,PHMD119793220033084000016,1979-10-11,,폐업,,,,135-080,,호성약국,I,2026-05-08 22:01:35,,폐업,03,0,03,,,,역삼동 683-16,1979-10-11,2008-12-11 15:17:03
3220000,PHMD119793220033084000017,1979-10-13,,폐업,,,,135-280,,동성약국,I,2026-05-08 22:01:35,,폐업,03,0,03,,,,대치동 164-1 은마아파트 상가A부럭 180호,1979-10-13,2008-12-11 15:17:03
3220000,PHMD119793220033084000018,1979-11-13,,폐업,,,,135-282,,영림약국(폐),I,2026-05-08 22:01:35,,폐업,03,0,03,,,,대치동 316 은마A 상가,1979-11-13,2008-12-11 15:17:03
3220000,PHMD119803220033084000002,1980-02-22,,폐업,,,,135-092,,강남피보약국(폐),I,2026-05-08 22:01:37,,폐업,03,0,03,,,,삼성동 49-10,1980-02-22,2008-12-11 15:17:03
3220000,PHMD119803220033084000003,1980-03-04,,폐업,,,,135-280,,감초당,I,2026-05-08 22:01:37,,폐업,03,0,03,,,,대치동 16-27,1980-03-04,2008-12-11 15:17:03
3220000,PHMD119803220033084000004,1980-05-13,,폐업,,,,135-111,,나리약국(폐),I,2026-05-08 22:01:37,,폐업,03,0,03,,,,신사동 629-25,1980-05-13,2008-12-11 15:17:03
3220000,PHMD119803220033084000005,1980-08-14,,폐업,,,,137-070,,새아산약국,I,2026-05-08 22:01:37,,폐업,03,0,03,,,,서울 서초구 서초동 71-5,1980-08-14,2008-12-11 15:17:03
3220000,PHMD119803220033084000006,1980-08-26,,폐업,,,,137-170,,장수약국,I,2026-05-08 22:01:37,,폐업,03,0,03,,,,서울 서초구 염곡동 337-9,1980-08-26,2008-12-11 15:17:03
3220000,PHMD119803220033084000007,1980-10-08,,폐업,,,,135-280,,고방당약국,I,2026-05-08 22:01:37,,폐업,03,0,03,,,,대치동 626 청실상가 109,1980-10-08,2008-12-11 15:17:03
3220000,PHMD119903220033084000022,1990-04-28,,폐업,,,,135-260,,금란약국(폐),I,2026-05-08 22:02:03,,폐업,03,0,03,,,,개포동 656 시영A 상가,1990-04-28,2008-12-11 15:17:21
3220000,PHMD119903220033084000023,1990-05-10,,폐업,,,,135-011,,미건약국(폐),I,2026-05-08 22:02:03,,폐업,03,0,03,,,,논현동 143-1,1990-05-10,2008-12-11 15:17:22
3220000,PHMD119903220033084000024,1990-05-26,,폐업,,,,135-272,,쌍둥이약국(폐),I,2026-05-08 22:02:03,,폐업,03,0,03,34622975,,,도곡동 528 도곡A 상가,1990-05-26,2008-12-11 15:17:22
3220000,PHMD119903220033084000025,1990-05-30,,폐업,,,,135-260,,포이약국,I,2026-05-08 22:02:03,,폐업,03,0,03,,,,포이동 237-11,1990-05-30,2008-12-11 15:17:22
3220000,PHMD119903220033084000026,1990-06-28,,폐업,,,,135-081,,온누리박영순약국(폐),I,2026-05-08 22:02:03,,폐업,03,0,03,,,,역삼동 667-16,1990-06-28,2008-12-11 15:17:22
3220000,PHMD119903220033084000027,1990-07-09,,폐업,,,,135-011,,다나약국(폐),I,2026-05-08 22:02:03,,폐업,03,0,03,,,,논현동 165-9 양지빌딩 102호,1990-07-09,2008-12-11 15:17:22
3220000,PHMD119903220033084000028,1990-07-09,,폐업,,,,135-082,,봉화약국(폐),I,2026-05-08 22:02:03,,폐업,03,0,03,,,,역삼동 754-2,1990-07-09,2008-12-11 15:17:22
3220000,PHMD119903220033084000029,1990-07-10,,폐업,,,,135-090,,이화당약국,I,2026-05-08 22:02:03,,폐업,03,0,03,,,,삼성동 100-11,1990-07-10,2008-12-11 15:17:22
3220000,PHMD119903220033084000030,1990-07-20,,폐업,,,,135-080,,동현약국,I,2026-05-08 22:02:03,,폐업,03,0,03,,,,역삼동 822,1990-07-20,2008-12-11 15:17:22
3220000,PHMD119903220033084000031,1990-07-20,,폐업,,,,135-270,,부민약국,I,2026-05-08 22:02:03,,폐업,03,0,03,,,,도곡동 895-8,1990-07-20,2008-12-11 15:17:22
3220000,PHMD119903220033084000032,1990-07-20,,폐업,,,,135-010,,녹십자약국,I,2026-05-08 22:02:03,,폐업,03,0,03,,,,논현동 132,1990-07-20,2008-12-11 15:17:22
3220000,PHMD119903220033084000033,1990-07-20,,폐업,,,,135-260,,한사랑약국,I,2026-05-08 22:02:03,,폐업,03,0,03,,,,포이동 259,1990-07-20,2008-12-11 15:17:22
3220000,PHMD119903220033084000037,1990-09-05,,폐업,,,,135-243,,이필영약국(폐),I,2026-05-08 22:02:03,,폐업,03,0,03,,,,개포동 186-1 개포빌딩 109호,1990-09-05,2008-12-11 15:17:22
3220000,PHMD119903220033084000041,1990-10-04,,폐업,,,,135-080,,푸른약국,I,2026-05-08 22:02:03,,폐업,03,0,03,,,,역삼동 795-37,1990-10-04,2008-12-11 15:17:22
3220000,PHMD119903220033084000042,1990-10-24,,폐업,,,,135-090,,삼성나리약국,I,2026-05-08 22:02:03,,폐업,03,0,03,,,,삼성동 125-18,1990-10-24,2008-12-11 15:17:23
3220000,PHMD119413220033084000001,1941-01-07,,폐업,,,,122-090,,대우당약국,I,2026-05-08 22:01:25,,폐업,03,0,03,,,,서울 은평구 수색동 16-2,1941-01-07,2008-12-11 15:17:01
3220000,PHMD119723220033084000001,1972-07-07,,폐업,,,,135-260,,한사랑약국,I,2026-05-08 22:01:25,,폐업,03,0,03,,,,포이동 260-14,1972-07-07,2008-12-11 15:17:01
3220000,PHMD119733220033084000003,1973-10-05,,폐업,,,,135-100,,새가정약국,I,2026-05-08 22:01:26,,폐업,03,0,03,,,,"청담동 127-2,3",1973-10-05,2008-12-11 15:17:01
3220000,PHMD119743220033084000001,1974-09-27,,폐업,,,,135-101,,영동교약국(폐),I,2026-05-08 22:01:26,,폐업,03,0,03,,,,청담동 49-8,1974-09-27,2008-12-11 15:17:01
3220000,PHMD119743220033084000002,1974-09-27,,폐업,,,,135-190,,서울약국,I,2026-05-08 22:01:27,,폐업,03,0,03,,,,세곡동 142,1974-09-27,2008-12-11 15:17:01
3220000,PHMD119743220033084000003,1974-12-30,,폐업,,,,135-270,,도곡약국,I,2026-05-08 22:01:27,,폐업,03,0,03,,,,도곡동 도곡시장 1층 A-13호,1974-12-30,2008-12-11 15:17:01
3220000,PHMD119753220033084000001,1975-01-14,,폐업,,,,135-092,,럭키사약국(폐),I,2026-05-08 22:01:28,,폐업,03,0,03,,,,삼성동 50 AID 상가,1975-01-14,2008-12-11 15:17:01
3220000,PHMD119753220033084000003,1975-09-03,,폐업,,,,135-082,,세명약국(폐),I,2026-05-08 22:01:28,,폐업,03,0,03,,,,역삼동 757 영동A 상가,1975-09-03,2008-12-11 15:17:02
3220000,PHMD119753220033084000004,1975-10-31,,폐업,,,,135-100,,덕수당약국,I,2026-05-08 22:01:29,,폐업,03,0,03,,,,청담동 1번지 1호,1975-10-31,2008-12-11 15:17:02
3220000,PHMD119763220033084000001,1976-02-20,,폐업,,,,135-110,,새현대약국,I,2026-05-08 22:01:30,,폐업,03,0,03,,,,압구정동 369 C동 10호,1976-02-20,2008-12-11 15:17:02
3220000,PHMD119763220033084000002,1976-03-26,,폐업,,,,135-112,,한양약국(폐),I,2026-05-08 22:01:31,,폐업,03,0,03,,,,신사동 660-7,1976-03-26,2008-12-11 15:17:02
3220000,PHMD119763220033084000003,1976-05-15,,폐업,,,,135-010,,오복약국,I,2026-05-08 22:01:31,,폐업,03,0,03,,,,"논현동 141-13, 14",1976-05-15,2008-12-11 15:17:02
3220000,PHMD119763220033084000005,1976-09-07,,폐업,,,,135-270,,정우약국,I,2026-05-08 22:01:32,,폐업,03,0,03,,,,도곡동 125-44,1976-09-07,2008-12-11 15:17:02
3220000,PHMD119773220033084000001,1977-05-12,,폐업,,,,135-284,,원일프라자약국,I,2026-05-08 22:01:32,,폐업,03,0,03,,,,대치동 939-26 (1층),1977-05-12,2008-12-11 15:17:02
3220000,PHMD119773220033084000003,1977-06-21,,폐업,,,,135-120,,청운약국(폐),I,2026-05-08 22:01:32,,폐업,03,0,03,,,,신사동 510-11 강남상가 9호,1977-06-21,2008-12-11 15:17:02
3220000,PHMD119773220033084000004,1977-06-21,,폐업,,,,135-270,,봉화약국,I,2026-05-08 22:01:32,,폐업,03,0,03,,,,도곡동 717 구획 도곡시장 AID1호,1977-06-21,2008-12-11 15:17:02
3220000,PHMD119773220033084000005,1977-06-30,,폐업,,,,135-272,,오영약국(폐),I,2026-05-08 22:01:32,,폐업,03,0,03,34619067,,,도곡동 527 도곡 제2A,1977-06-30,2008-12-11 15:17:02
3220000,PHMD119773220033084000006,1977-08-06,,폐업,,,,135-080,,테란약국,I,2026-05-08 22:01:33,,폐업,03,0,03,,,,역삼동 735-3,1977-08-06,2008-12-11 15:17:02
3220000,PHMD119773220033084000007,1977-08-22,,폐업,,,,135-011,,상지사약국(취소),I,2026-05-08 22:01:33,,폐업,03,0,03,,,,논현동 16-30 삼보빌딩 101호,1977-08-22,2008-12-11 15:17:02
3220000,PHMD119783220033084000001,1978-04-11,,폐업,,,,135-010,,한약국,I,2026-05-08 22:01:33,,폐업,03,0,03,,,,논현동 159-10,1978-04-11,2008-12-11 15:17:03
3220000,PHMD119783220033084000002,1978-06-22,,폐업,,,,135-892,,태양약국,I,2026-05-08 22:01:33,,폐업,03,0,03,34424492,,,신사동 574-3 신운빌딩 110호,1978-06-22,2008-12-11 15:17:03
3220000,PHMD119783220033084000003,1978-07-12,,폐업,,,,135-120,,태준약국,I,2026-05-08 22:01:33,,폐업,03,0,03,,,,신사동 77 공무원 아파트 지하상가 1호,1978-07-12,2008-12-11 15:17:03
3220000,PHMD119783220033084000004,1978-07-31,,폐업,,,,137-040,,유자약국,I,2026-05-08 22:01:33,,폐업,03,0,03,,,,서울 서초구 반포동 63-1,1978-07-31,2008-12-11 15:17:03
3220000,PHMD119783220033084000005,1978-09-02,,폐업,,,,135-090,,광신약국,I,2026-05-08 22:01:34,,폐업,03,0,03,,,,삼성동 157-89 계림빌딩 115,1978-09-02,2008-12-11 15:17:03
3220000,PHMD119783220033084000006,1978-09-29,,폐업,,,,135-272,,신진약국(폐),I,2026-05-08 22:01:34,,폐업,03,0,03,34627456,,,도곡동 527 도곡 제2A,1978-09-29,2008-12-11 15:17:03
3220000,PHMD120033220033084000029,2003-05-09,,폐업,,,,135-893,,메디팜압구정약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,신사동 597-4 명진빌딩 101호,2003-05-09,2008-12-11 15:18:25
3220000,PHMD120033220033084000030,2003-05-13,,폐업,,,,135-854,,한사랑약국(폐),I,2026-05-08 22:02:50,,폐업,03,0,03,,,,도곡동 411-19 STAC빌딩 지하1층,2003-05-13,2008-12-11 15:18:25
3220000,PHMD120033220033084000031,2003-05-13,,폐업,,,,135-270,,한사랑약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,도곡동 411-19 STAC빌딩 지하 1층,2003-05-13,2008-12-11 15:18:25
3220000,PHMD120033220033084000032,2003-05-19,,폐업,,,,135-516,,두리약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,일원동 684 남경빌딩 1층,2003-05-19,2008-12-11 15:18:26
3220000,PHMD120033220033084000033,2003-06-11,,폐업,,,,135-500,,유정약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,대치동 1019-15 1층 6호,2003-06-11,2008-12-11 15:18:26
3220000,PHMD120033220033084000035,2003-06-16,,폐업,,,,135-859,,이레팜약국(폐),I,2026-05-08 22:02:50,,폐업,03,0,03,,,,대치동 922 도일상가 1층,2003-06-16,2008-12-11 15:18:26
3220000,PHMD120033220033084000036,2003-06-19,,폐업,,,,135-998,,정원약국(폐),I,2026-05-08 22:02:50,,폐업,03,0,03,,,,대치동 924-9 1층,2003-06-19,2008-12-11 15:18:26
3220000,PHMD120033220033084000037,2003-06-19,,폐업,,,,135-280,,정원약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,대치동 924-9 1층,2003-06-19,2008-12-11 15:18:26
3220000,PHMD120033220033084000039,2003-06-24,,폐업,,,,135-919,,현정약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,역삼동 708-4외3필지 1층,2003-06-24,2008-12-11 15:18:26
3220000,PHMD120033220033084000040,2003-06-24,,폐업,,,,135-877,,재경약국(폐),I,2026-05-08 22:02:50,,폐업,03,0,03,,,,삼성동 143-17 103호,2003-06-24,2008-12-11 15:18:26
3220000,PHMD120033220033084000041,2003-06-24,,폐업,,,,135-090,,재경약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,삼성동 143-17 103호,2003-06-24,2008-12-11 15:18:26
3220000,PHMD120033220033084000042,2003-06-25,,폐업,,,,135-887,,옵티마신사약국(폐),I,2026-05-08 22:02:50,,폐업,03,0,03,34420273,,,신사동 514-15 (1층),2003-06-25,2008-12-11 15:18:26
3220000,PHMD120033220033084000043,2003-06-25,,폐업,,,,135-120,,옵티마신사약국,I,2026-05-08 22:02:50,,폐업,03,0,03,34420273,,,신사동 514-15 1층,2003-06-25,2008-12-11 15:18:26
3220000,PHMD120033220033084000046,2003-07-18,,폐업,,,,135-848,,서림약국,I,2026-05-08 22:02:50,,폐업,03,0,03,,,,대치동 967-7 서림빌딩 1층,2003-07-18,2008-12-11 15:18:26
