안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
31180-SS-01107-02,일반국도,43,하남대로,3,1,1,13.6,,경기도 하남시 신장동 537,37.5389398,127.2128758,2,226,,서행,1,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01107-01,일반국도,43,하남대로,3,1,1,13.6,,경기도 하남시 신장동 537,37.5389398,127.2128758,3,322,,횡단보도,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01106-01,일반국도,43,하남대로,3,2,1,13.6,,경기도 하남시 신장동 537,37.5388069,127.2128896,3,308,,직진 및 우회전,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01105-02,일반국도,43,하남대로,3,1,10,36.6,,경기도 하남시 신장동 537,37.5383723,127.212812,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01105-01,일반국도,43,하남대로,3,1,10,36.6,,경기도 하남시 신장동 537,37.5383723,127.212812,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01104-03,시도,,덕풍동로,3,1,5,25,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5476343,127.2053258,2,228,,양보,3,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01104-02,시도,,덕풍동로,3,1,5,25,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5476343,127.2053258,1,119,,우측차로 없어짐,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01104-01,시도,,덕풍동로,3,1,5,25,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5476343,127.2053258,1,111,,우로 굽은도로,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01103-02,시도,,덕풍동로,3,2,5,25,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5475915,127.2052974,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01103-01,시도,,덕풍동로,3,2,5,25,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5475915,127.2052974,3,322,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01102-02,시도,,덕풍동로,3,1,5,25,,경기도 하남시 덕풍동 821,37.5473148,127.2051212,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01102-01,시도,,덕풍동로,3,1,5,25,,경기도 하남시 덕풍동 821,37.5473148,127.2051212,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01101-02,시도,,덕산로,3,2,5,23.6,,경기도 하남시 천현동 603-35,37.5322469,127.2017311,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01101-01,시도,,대성로,3,2,6,27.4,,경기도 하남시 천현동 603-35,37.5322357,127.2017254,2,214,,좌회전 금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01100-02,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5471753,127.2050388,3,322,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01100-01,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5471753,127.2050388,4,429,,어린이 보호구역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01099-02,일반국도,43,하남대로,3,1,10,36.6,,경기도 하남시 신장동 537,37.5384866,127.2131235,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01099-01,일반국도,43,하남대로,3,1,10,36.6,,경기도 하남시 신장동 537,37.5384866,127.2131235,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01098-01,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5471302,127.2050245,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01128-01,시도,,덕산로,3,1,4,21.2,,경기도 하남시 천현동 293-6,37.5320488,127.2003305,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01127-01,일반국도,43,하남대로,3,2,1,10.4,,경기도 하남시 신장동 537,37.5392489,127.2126108,3,308,,직진 및 우회전,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01126-02,시도,,덕풍남로,3,2,4,19.7,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5485319,127.2072633,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01126-01,시도,,덕풍남로,3,2,4,19.7,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5485319,127.2072633,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01125-01,시도,,덕산로,3,1,4,21.2,,경기도 하남시 천현동 293-14,37.5320011,127.2005792,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01124-02,시도,,덕풍동로,3,2,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5485277,127.2071021,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01124-01,시도,,덕풍동로,3,2,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5485277,127.2071021,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01123-01,시도,,대성로,3,2,2,9.1,,경기도 하남시 천현동 293-4,37.5321712,127.2012302,2,218,,정차/주차금지,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01122-01,시도,,대성로,3,2,2,9.1,,경기도 하남시 천현동 293-10,37.5321557,127.2010435,2,218,,정차/주차금지,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01121-01,시도,,덕산로,3,2,6,29.1,,경기도 하남시 천현동 291-1,37.5319796,127.2012948,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01120-01,시도,,덕산로,3,2,6,29.8,,경기도 하남시 천현동 291-1,37.5319951,127.2014306,3,322,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01119-05,일반국도,43,하남대로,3,2,8,32.9,,경기도 하남시 신장동 537,37.538819,127.2124087,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01119-04,일반국도,43,하남대로,3,2,8,32.9,,경기도 하남시 신장동 537,37.538819,127.2124087,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01119-03,일반국도,43,하남대로,3,2,8,32.9,,경기도 하남시 신장동 537,37.538819,127.2124087,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01119-02,일반국도,43,하남대로,3,2,8,32.9,,경기도 하남시 신장동 537,37.538819,127.2124087,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01119-01,일반국도,43,하남대로,3,2,8,32.9,,경기도 하남시 신장동 537,37.538819,127.2124087,4,407,,신호등화 상태,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01118-01,시도,,덕산로,3,2,1,11.8,,경기도 하남시 천현동 259-4,37.5319588,127.201586,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01117-01,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5484334,127.2068925,4,429,30,어린이 보호구역,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01116-03,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5483751,127.2067509,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01116-02,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5483751,127.2067509,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01116-01,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5483751,127.2067509,1,132,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01115-02,시도,,덕산로,3,2,1,11.8,,경기도 하남시 천현동 289-11,37.5320286,127.2016258,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01115-01,시도,,덕산로,3,2,1,11.8,,경기도 하남시 천현동 289-11,37.5320286,127.2016258,3,308,,직진 및 우회전,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01114-02,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5482676,127.2063884,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01114-01,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5482676,127.2063884,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01113-01,시도,,덕산로,3,2,5,23.5,,경기도 하남시 천현동 289-11,37.5320465,127.2016825,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01112-02,시도,,덕풍동로,3,1,5,25,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5481827,127.2059921,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01112-01,시도,,덕풍동로,3,1,5,25,경기도 하남시 덕풍동로 60,경기도 하남시 덕풍동 821,37.5481827,127.2059921,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01111-02,시도,,덕산로,3,1,6,29.6,,경기도 하남시 천현동 603-35,37.5322134,127.2015867,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01142-02,일반국도,43,하남대로,3,2,8,34.3,,경기도 하남시 신장동 537,37.5389885,127.2121122,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01142-01,일반국도,43,하남대로,3,2,8,34.3,,경기도 하남시 신장동 537,37.5389885,127.2121122,3,322,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01141-01,시도,,덕풍동로,3,1,6,28,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.5500955,127.2083427,1,132,,횡단보도,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01140-01,일반국도,43,하남대로,3,2,1,12.1,,경기도 하남시 신장동 537,37.5392359,127.2122741,2,228,,양보,1,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01139-02,시도,,덕풍동로,3,1,6,26,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.5500347,127.208303,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01139-01,시도,,덕풍동로,3,1,6,26,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.5500347,127.208303,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01138-01,시도,,덕풍동로,3,2,6,28,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.549652,127.2081831,3,322,,횡단보도,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01137-05,시도,,덕풍동로,3,2,6,28,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.549679,127.2082058,3,329,,비보호 좌회전,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01137-04,시도,,덕풍동로,3,2,6,28,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.549679,127.2082058,4,427,,해제,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01137-03,시도,,덕풍동로,3,2,6,28,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.549679,127.2082058,3,322,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01137-02,시도,,덕풍동로,3,2,6,28,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.549679,127.2082058,2,224,50,최고속도제한,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01137-01,시도,,덕풍동로,3,2,6,28,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.549679,127.2082058,3,329,,비보호 좌회전,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01136-04,일반국도,43,하남대로,3,2,8,34.3,,경기도 하남시 신장동 537,37.5391885,127.2123603,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01136-03,일반국도,43,하남대로,3,2,8,34.3,,경기도 하남시 신장동 537,37.5391885,127.2123603,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01136-02,일반국도,43,하남대로,3,2,8,34.3,,경기도 하남시 신장동 537,37.5391885,127.2123603,4,407,,신호등화 상태,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01136-01,일반국도,43,하남대로,3,2,8,34.3,,경기도 하남시 신장동 537,37.5391885,127.2123603,3,311,,유턴,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01135-01,시도,,덕풍동로,3,1,5,23,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.5492874,127.2079982,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01134-01,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.5491637,127.2079016,1,132,,횡단보도,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01133-01,시도,,대성로,3,2,5,27.3,,경기도 하남시 천현동 289-21,37.532154,127.2020476,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01132-01,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.549094,127.2078477,4,427,,해제,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01131-01,시도,,신장로77번길,3,2,5,21.3,,경기도 하남시 천현동 603,37.5323115,127.2021442,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01130-02,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.5490018,127.2077711,4,405,,시간,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01130-01,시도,,덕풍동로,3,1,4,22,경기도 하남시 덕풍동로 90,경기도 하남시 덕풍동 794,37.5490018,127.2077711,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01129-06,시도,,대청로,3,2,6,26.9,,경기도 하남시 신장동 537,37.5391994,127.2125513,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01129-05,시도,,대청로,3,2,6,26.9,,경기도 하남시 신장동 537,37.5391994,127.2125513,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01129-04,시도,,대청로,3,2,6,26.9,,경기도 하남시 신장동 537,37.5391994,127.2125513,2,212,,직진금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01129-03,시도,,대청로,3,2,6,26.9,,경기도 하남시 신장동 537,37.5391994,127.2125513,4,407,,신호등화 상태,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01129-02,시도,,대청로,3,2,6,26.9,,경기도 하남시 신장동 537,37.5391994,127.2125513,3,311,,유턴,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01129-01,시도,,대청로,3,2,6,26.9,,경기도 하남시 신장동 537,37.5391994,127.2125513,4,407,,신호등화 상태,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01157-01,일반국도,43,하남대로,3,1,8,39.7,,경기도 하남시 신장동 537,37.5391829,127.2117167,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01156-03,시도,,덕풍서로,3,1,6,26.4,,경기도 하남시 덕풍동 733,37.5541232,127.2056378,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01156-02,시도,,덕풍서로,3,1,6,26.4,,경기도 하남시 덕풍동 733,37.5541232,127.2056378,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01156-01,시도,,덕풍서로,3,1,6,26.4,,경기도 하남시 덕풍동 733,37.5541232,127.2056378,1,132,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01155-01,시도,,덕풍서로,3,1,6,26.4,,경기도 하남시 덕풍동 735,37.553833,127.205422,2,226,,서행,3,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01154-02,시도,,덕풍서로,3,1,6,26.4,,경기도 하남시 덕풍동 735,37.5535585,127.2052147,4,428,,견인지역,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01154-01,시도,,덕풍서로,3,1,6,26.4,,경기도 하남시 덕풍동 735,37.5535585,127.2052147,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01153-03,일반국도,43,하남대로,3,1,8,39.7,,경기도 하남시 신장동 517,37.5394982,127.2117346,1,132,,횡단보도,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01153-02,일반국도,43,하남대로,3,1,8,39.7,,경기도 하남시 신장동 517,37.5394982,127.2117346,2,218,,정차/주차금지,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01153-01,일반국도,43,하남대로,3,1,8,39.7,,경기도 하남시 신장동 517,37.5394982,127.2117346,1,107,,우합류도로,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01152-01,시도,,덕풍북로,3,1,7,30,,경기도 하남시 덕풍동 727-3,37.5534734,127.2049344,2,221,,차높이 제한,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01151-01,시도,,덕풍서로,3,1,7,30,,경기도 하남시 덕풍동 739,37.5534011,127.2050728,2,228,,양보,3,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01150-01,일반국도,43,하남대로,3,1,8,39.7,경기도 하남시 하남대로 770,경기도 하남시 신장동 517,37.5394258,127.2119041,1,132,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01149-01,시도,,덕풍서로,3,1,7,30,,경기도 하남시 덕풍동 736-1,37.5532301,127.2049366,1,107,,우합류도로,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01148-01,시도,,덕풍서로,3,1,8,33,,경기도 하남시 덕풍동 736-1,37.5530209,127.2047747,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01147-04,시도,,덕풍서로,3,1,8,33,,경기도 하남시 덕풍동 736-1,37.5529017,127.2046839,3,319,,주차장,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01147-03,시도,,덕풍서로,3,1,8,33,,경기도 하남시 덕풍동 736-1,37.5529017,127.2046839,3,329,,비보호 좌회전,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01147-02,시도,,덕풍서로,3,1,8,33,,경기도 하남시 덕풍동 736-1,37.5529017,127.2046839,2,224,50,최고속도제한,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01147-01,시도,,덕풍서로,3,1,8,33,,경기도 하남시 덕풍동 736-1,37.5529017,127.2046839,3,322,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01146-04,일반국도,43,하남대로,3,1,8,39.7,,경기도 하남시 신장동 537,37.5393784,127.2119832,4,416,,표지설명,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01146-03,일반국도,43,하남대로,3,1,8,39.7,,경기도 하남시 신장동 537,37.5393784,127.2119832,2,218,,정차/주차금지,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01146-02,일반국도,43,하남대로,3,1,8,39.7,,경기도 하남시 신장동 537,37.5393784,127.2119832,4,416,,표지설명,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01146-01,일반국도,43,하남대로,3,1,8,39.7,,경기도 하남시 신장동 537,37.5393784,127.2119832,2,218,,정차/주차금지,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01145-01,시도,,덕풍서로,3,1,8,33,,경기도 하남시 덕풍동 738,37.5525418,127.2043971,1,132,,횡단보도,2,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01144-02,시도,,덕풍서로,3,1,8,33,,경기도 하남시 덕풍동 727-3,37.5523169,127.2042183,2,218,,정차/주차금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01144-01,시도,,덕풍서로,3,1,8,33,,경기도 하남시 덕풍동 727-3,37.5523169,127.2042183,2,224,50,최고속도제한,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01143-01,시도,,덕풍서로,3,1,8,33,경기도 하남시 덕풍서로 50,경기도 하남시 덕풍동 727-3,37.5521864,127.2041104,2,228,,양보,2,Y,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01142-05,일반국도,43,하남대로,3,2,8,34.3,,경기도 하남시 신장동 537,37.5389885,127.2121122,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01142-04,일반국도,43,하남대로,3,2,8,34.3,,경기도 하남시 신장동 537,37.5389885,127.2121122,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01142-03,일반국도,43,하남대로,3,2,8,34.3,,경기도 하남시 신장동 537,37.5389885,127.2121122,2,216,,유턴금지,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01171-05,시도,,덕풍서로,3,2,8,33,,경기도 하남시 덕풍동 727-3,37.5528079,127.2041998,4,415,,통행주의,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01171-04,시도,,덕풍서로,3,2,8,33,,경기도 하남시 덕풍동 727-3,37.5528079,127.2041998,4,407,,신호등화 상태,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01171-03,시도,,덕풍서로,3,2,8,33,,경기도 하남시 덕풍동 727-3,37.5528079,127.2041998,3,311,,유턴,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01171-02,시도,,덕풍서로,3,2,8,33,,경기도 하남시 덕풍동 727-3,37.5528079,127.2041998,2,224,50,최고속도제한,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01171-01,시도,,덕풍서로,3,2,8,33,,경기도 하남시 덕풍동 727-3,37.5528079,127.2041998,3,322,,횡단보도,3,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
31180-SS-01170-02,시도,,하남대로784번길,3,1,3,13.1,,경기도 하남시 신장동 407-15,37.5400882,127.2105567,4,428,,견인지역,1,N,2022-12-12,경기도 하남시청,031-790-6114,2022-12-12,4040000,경기도 하남시
