개방자치단체코드,관리번호,과속방지턱관리번호,도로명,시도명,시군구명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,WGS84위도,WGS84경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3220000,202332200000604750,60,개포로 88길,서울특별시,강남구,서울특별시 강남구개포동187(607동),,도로,원호형,원호형,10,460,740,일반,Y,37.48775,127.07088,Y,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:50
3220000,202332200000604692,2,개포로,서울특별시,강남구,서울특별시 강남구개포동우성apt9차901동 651,,도로,원호형,원호형,10,360,450,일반,Y,37.485223,127.056981,Y,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:49
3220000,202332200000605476,786,영동대로129길,서울특별시,강남구,서울특별시 강남구삼성1동59-4,,도로,원호형,가상형,10,410,460,일반,Y,37.51881,127.05618,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:00
3220000,202332200000605691,1001,봉은사로73길,서울특별시,강남구,서울특별시 강남구삼성2동48-13,,도로,원호형,사다리꼴,10,1080,1470,일반,Y,37.51319,127.05049,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:03
3220000,202332200000605979,1289,언주로159길,서울특별시,강남구,서울특별시 강남구신사동625-1,,도로,원호형,원호형,10,360,480,일반,Y,37.52432,127.03106,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:09
3220000,202332200000605546,856,봉은사로109길,서울특별시,강남구,서울특별시 강남구삼성1동96-12,,도로,원호형,원호형,10,410,420,일반,Y,37.51800,127.06307,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:01
3220000,202332200000605930,1240,논현로164길,서울특별시,강남구,서울특별시 강남구신사동600-7,,도로,원호형,원호형,10,410,440,일반,Y,37.52335,127.03012,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:08
3220000,202332200000606886,2196,언주로89길,서울특별시,강남구,서울특별시 강남구언주로89길21과 25,,도로,원호형,원호형,10,360,400,일반,Y,37.50151,127.04112,N,Y,2019,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:27
3220000,202332200000605601,911,선릉로130길,서울특별시,강남구,서울특별시 강남구삼성2동5한솔apt102동옆,,도로,원호형,원호형,10,280,600,일반,Y,37.51722,127.04566,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:02
3220000,202332200000604843,153,봉은사로13길,서울특별시,강남구,서울특별시 강남구논현동188-22,,도로,원호형,가상형,10,360,380,일반,Y,37.50711,127.02950,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:51
3220000,202332200000605421,731,논현로36길,서울특별시,강남구,서울특별시 강남구도곡2동415,,도로,원호형,원호형,10,460,420,일반,Y,37.48492,127.04359,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:59
3220000,202332200000605047,357,봉은사로43길,서울특별시,강남구,서울특별시 강남구논현2동272-18,,도로,원호형,원호형,10,360,440,일반,Y,37.51097,127.03949,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:54
3220000,202332200000606514,1824,학동로101길,서울특별시,강남구,서울특별시 강남구청담동132-5,,도로,원호형,가상형,10,290,350,일반,Y,37.52265,127.05674,Y,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:19
3220000,202332200000606310,1620,도곡로37길,서울특별시,강남구,서울특별시 강남구역삼1동784-13,,도로,원호형,가상형,10,360,620,일반,Y,37.49485,127.04512,Y,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:15
3220000,202332200000607073,2384,남부순환로363길,서울특별시,강남구,서울특별시 강남구남부순환로363길 49,,도로,원호형,원호형,10,360,1000,일반,Y,37.488230,127.037236,Y,Y,2022,서울특별시 강남구청 도로관리과,02-3423-6550,2023-12-05,I,2025-12-15 16:21:39,2023-12-08 10:50:31
3220000,202332200000606252,1562,언주로89길,서울특별시,강남구,서울특별시 강남구역삼1동720-12,,도로,원호형,원호형,10,360,250,일반,Y,37.50172,127.04182,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:14
3220000,202332200000604726,36,개포로,서울특별시,강남구,서울특별시 강남구개포동주공96동,,도로,원호형,가상형,10,420,620,일반,Y,37.48148,127.05676,Y,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:50
3220000,202332200000606986,2296,자곡로,서울특별시,강남구,서울특별시 강남구자곡동 651 자곡 유탑유블레스,,도로,원호형,원호형,10,360,1200,일반,Y,37.47365,127.10305,N,Y,2020,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:29
3220000,202332200000605000,310,언주로122길,서울특별시,강남구,서울특별시 강남구논현2동249-13,,도로,원호형,가상형,10,360,480,일반,Y,37.51211,127.03646,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:53
3220000,202332200000606232,1542,봉은사로6길,서울특별시,강남구,서울특별시 강남구역삼1동616-20,,도로,원호형,원호형,10,360,420,일반,Y,37.50345,127.027369,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:14
3220000,202332200000606265,1575,역삼로33길,서울특별시,강남구,서울특별시 강남구역삼1동733-16,,도로,원호형,원호형,10,310,460,일반,Y,37.49775,127.04153,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:14
3220000,202332200000605467,777,선릉로,서울특별시,강남구,서울특별시 강남구도곡2동538-1 신한은행 뒤,,도로,원호형,가상형,10,310,440,일반,Y,37.49582,127.05272,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:59
3220000,202332200000605589,899,삼성로,서울특별시,강남구,서울특별시 강남구삼성1동158-6,,도로,원호형,가상형,10,270,300,일반,Y,37.50838,127.05813,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:02
3220000,202332200000604785,95,학동로28길,서울특별시,강남구,서울특별시 강남구논현동130,,도로,원호형,원호형,10,360,520,일반,Y,37.51299,127.03037,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:50
3220000,202332200000604932,242,학동로30길,서울특별시,강남구,서울특별시 강남구논현2동214,,도로,원호형,원호형,10,360,420,일반,Y,37.51290,127.03233,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:52
3220000,202332200000605189,499,삼성로63길,서울특별시,강남구,서울특별시 강남구대치4동932-40,,도로,원호형,원호형,10,200,260,일반,Y,37.49965,127.05997,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:56
3220000,202332200000606949,2259,영동대로57길,서울특별시,강남구,서울특별시 강남구대치동 992-4,,도로,원호형,원호형,10,360,600,일반,Y,37.50000,127.06611,N,Y,2020,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:28
3220000,202332200000605503,813,학동로102길,서울특별시,강남구,서울특별시 강남구삼성1동79홍실apt 4동앞,,도로,원호형,가상형,10,340,630,일반,Y,37.51954,127.05921,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:00
3220000,202332200000606692,2002,압구정로71길,서울특별시,강남구,서울특별시 강남구청담동143(청담중정문),,도로,원호형,원호형,10,360,280,일반,Y,37.52865,127.04545,Y,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:23
3220000,202332200000606917,2227,도산대로 99길,서울특별시,강남구,서울특별시 강남구도산대로 99길 17,,도로,원호형,원호형,10,360,600,일반,Y,37.52600,127.05164,N,Y,2020,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:28
3220000,202332200000606072,1382,테헤란로39길,서울특별시,강남구,서울특별시 강남구역삼1동662-3,,도로,원호형,가상형,10,360,440,일반,Y,37.50650,127.03991,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:11
3220000,202332200000605458,768,언주로,서울특별시,강남구,서울특별시 강남구도곡2동467-16,,도로,원호형,원호형,10,360,790,일반,Y,37.48912,127.05315,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:59
3220000,202332200000605648,958,봉은사로71길,서울특별시,강남구,서울특별시 강남구삼성2동26-31,,도로,원호형,가상형,10,330,300,일반,Y,37.51422,127.04918,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:02
3220000,202332200000605004,314,언주로126길,서울특별시,강남구,서울특별시 강남구논현2동247-9,,도로,원호형,원호형,10,360,260,일반,Y,37.51399,127.03751,Y,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:53
3220000,202332200000605220,530,영동대로,서울특별시,강남구,서울특별시 강남구대치4동968-6,,도로,원호형,원호형,10,360,480,일반,Y,37.50396,127.06520,Y,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:56
3220000,202332200000604987,297,학동로46길,서울특별시,강남구,서울특별시 강남구논현2동253-19,,도로,원호형,원호형,10,360,440,일반,Y,37.51388,127.03949,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:53
3220000,202332200000606322,1632,역삼로14길,서울특별시,강남구,서울특별시 강남구역삼1동789-1,,도로,원호형,원호형,10,360,650,일반,Y,37.49432,127.03542,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:16
3220000,202332200000606615,1925,선릉로138길,서울특별시,강남구,서울특별시 강남구청담동37,,도로,원호형,가상형,10,360,260,일반,Y,37.51905,127.04309,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:22
3220000,202332200000605776,1086,광평로,서울특별시,강남구,서울특별시 강남구수서동신동아 apt706동옆,,도로,원호형,가상형,10,410,740,일반,Y,37.48740,127.09864,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:05
3220000,202332200000606495,1805,광평로9길,서울특별시,강남구,서울특별시 강남구일원동푸른마을 109동 옆,,도로,원호형,원호형,10,500,750,일반,Y,37.48364,127.08051,Y,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:19
3220000,202332200000606774,2084,헌릉로 570길,서울특별시,강남구,서울특별시 강남구율현동32-1,,도로,원호형,원호형,10,360,600,일반,Y,37.46303,127.10320,N,Y,2017,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:25
3220000,202332200000605023,333,선릉로125길,서울특별시,강남구,서울특별시 강남구논현2동244-17,,도로,원호형,원호형,10,360,280,일반,Y,37.51477,127.04016,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:53
3220000,202332200000606887,2197,광평로20길,서울특별시,강남구,서울특별시 강남구대모초등학교,,도로,원호형,원호형,10,360,600,일반,Y,37.48125,127.08624,N,Y,2019,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:27
3220000,202332200000606594,1904,도산대로92길,서울특별시,강남구,서울특별시 강남구청담동50-5,,도로,원호형,원호형,10,360,460,일반,Y,37.52342,127.04990,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:21
3220000,202332200000605788,1098,광평로,서울특별시,강남구,서울특별시 강남구수서동삼익 apt401동 앞,,도로,원호형,가상형,10,360,320,일반,Y,37.48867,127.10129,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:05
3220000,202332200000606814,2124,논현로 57길 40,서울특별시,강남구,서울특별시 강남구도곡동546--13,,도로,원호형,원호형,10,360,400,일반,Y,37.49095,127.03780,N,Y,2018,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:26
3220000,202332200000606004,1314,논현로189길,서울특별시,강남구,서울특별시 강남구신사동미성apt409,,도로,원호형,원호형,10,360,360,일반,Y,37.52523,127.02001,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:09
3220000,202332200000606973,2283,도곡로28길,서울특별시,강남구,서울특별시 강남구도곡로28길 8,,도로,원호형,원호형,10,360,1200,일반,Y,37.49204,127.04216,N,Y,2020,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:29
3220000,202332200000604857,167,논현로119길,서울특별시,강남구,서울특별시 강남구논현동178-4,,도로,원호형,원호형,10,360,380,일반,Y,37.50847,127.02974,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:51
3220000,202332200000605207,517,역삼로,서울특별시,강남구,서울특별시 강남구대치4동965,,도로,원호형,원호형,10,420,480,일반,Y,37.50343,127.06018,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:56
3220000,202332200000605427,737,논현로32길,서울특별시,강남구,서울특별시 강남구도곡2동516-4,,도로,원호형,가상형,10,280,310,일반,Y,37.48436,127.04364,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:59
3220000,202332200000604961,271,언주로113길,서울특별시,강남구,서울특별시 강남구논현2동230-20,,도로,원호형,가상형,10,340,490,일반,Y,37.50941,127.03623,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:53
3220000,202332200000606956,2266,학동로 60길,서울특별시,강남구,서울특별시 강남구삼성동 11-3 배꽃근린공원 앞,,도로,원호형,원호형,10,360,400,일반,Y,37.51628,127.04459,N,Y,2020,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:28
3220000,202332200000604877,187,도산대로,서울특별시,강남구,서울특별시 강남구논현2동65-9,,도로,원호형,원호형,10,460,420,일반,Y,37.51939,127.03086,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:52
3220000,202332200000605607,917,선릉로130길,서울특별시,강남구,서울특별시 강남구삼성2동7삼성2차 101동옆,,도로,원호형,원호형,10,360,650,일반,Y,37.51652,127.04317,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:02
3220000,202332200000604723,33,언주로,서울특별시,강남구,서울특별시 강남구개포동주공62동,,도로,원호형,원호형,10,420,620,일반,Y,37.48002,127.05758,Y,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:50
3220000,202332200000606602,1912,학동로67길,서울특별시,강남구,서울특별시 강남구청담동44-20,,도로,원호형,가상형,10,360,360,일반,Y,37.51832,127.04625,Y,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:21
3220000,202332200000606346,1656,논현로63길,서울특별시,강남구,서울특별시 강남구역삼1동798-29,,도로,원호형,원호형,10,360,890,일반,Y,37.49247,127.03928,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:16
3220000,202332200000604736,46,삼성로,서울특별시,강남구,서울특별시 강남구개포동155수도전기공고 정문,,도로,원호형,가상형,10,150,230,일반,Y,37.48536,127.06401,Y,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:50
3220000,202332200000605651,961,봉은사로67길,서울특별시,강남구,서울특별시 강남구삼성2동27,,도로,원호형,원호형,10,360,280,일반,Y,37.51494,127.04753,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:03
3220000,202332200000605799,1109,광평로31길,서울특별시,강남구,서울특별시 강남구수서동741-1(119안전센터 앞),,도로,원호형,가상형,10,360,760,일반,Y,37.48490,127.09283,N,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:06
3220000,202332200000606229,1539,강남대로110길,서울특별시,강남구,서울특별시 강남구역삼1동616-8,,도로,원호형,원호형,10,200,400,일반,Y,37.50397,127.02809,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:14
3220000,202332200000604829,139,강남대로120길,서울특별시,강남구,서울특별시 강남구논현동182-31,,도로,원호형,원호형,10,360,360,일반,Y,37.50739,127.02582,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:51
3220000,202332200000606832,2142,강남대로158길,서울특별시,강남구,서울특별시 강남구강남대로158길17,,도로,원호형,가상형,10,360,500,일반,Y,37.51918,127.02024,N,Y,2019,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:26
3220000,202332200000605362,672,남부순환로359길,서울특별시,강남구,서울특별시 강남구도곡1동959-16,,도로,원호형,원호형,10,360,440,일반,Y,37.48590,127.03664,Y,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:58
3220000,202332200000605741,1051,테헤란로63길,서울특별시,강남구,서울특별시 강남구삼성2동142,,도로,원호형,원호형,10,470,600,일반,Y,37.50653,127.05036,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:04
3220000,202332200000604781,91,학동로12길,서울특별시,강남구,서울특별시 강남구논현동138-1,,도로,원호형,원호형,10,360,410,일반,Y,37.51064,127.02649,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:50
3220000,202332200000606797,2107,영동대로142길,서울특별시,강남구,서울특별시 강남구청담동134,,도로,원호형,원호형,10,360,400,일반,Y,37.52445,127.05614,N,Y,2017,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:25
3220000,202332200000607088,2399,논현로172길,서울특별시,강남구,서울특별시 강남구압구정로32길 37,,도로,원호형,원호형,10,360,500,일반,Y,37.525469,127.030371,N,Y,2022,서울특별시 강남구청 도로관리과,02-3423-6550,2023-12-05,I,2025-12-15 16:21:39,2023-12-08 10:50:31
3220000,202332200000606538,1848,영동대로131길,서울특별시,강남구,서울특별시 강남구청담동70-16,,도로,원호형,원호형,10,360,300,일반,Y,37.52056,127.05513,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:20
3220000,202332200000605057,367,봉은사로37길,서울특별시,강남구,서울특별시 강남구논현2동231-6,,도로,원호형,가상형,10,420,810,일반,Y,37.50951,127.03647,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:54
3220000,202332200000606696,2006,도산대로89길,서울특별시,강남구,서울특별시 강남구청담동108건영 apt102동옆,,도로,원호형,원호형,10,360,400,일반,Y,37.52670,127.05315,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:23
3220000,202332200000605610,920,학동로,서울특별시,강남구,서울특별시 강남구삼성2동7삼성래미안105동옆,,도로,원호형,원호형,10,360,480,일반,Y,37.51620,127.04387,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:02
3220000,202332200000606916,2226,테헤란로4길,서울특별시,강남구,서울특별시 강남구역삼동 826-37,,도로,원호형,원호형,10,360,600,일반,Y,37.49538,127.03037,N,Y,2020,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:28
3220000,202332200000606650,1960,도산대로70길,서울특별시,강남구,서울특별시 강남구청담동16-5,,도로,원호형,원호형,10,360,360,일반,Y,37.52104,127.04476,Y,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:22
3220000,202332200000606034,1344,압구정로33길,서울특별시,강남구,서울특별시 강남구압구정동현대apt82동,,도로,원호형,원호형,10,380,760,일반,Y,37.52980,127.03020,Y,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:10
3220000,202332200000607013,2324,봉은사로105길,서울특별시,강남구,서울특별시 강남구봉은사로105길12-7,,도로,원호형,원호형,10,360,500,일반,Y,37.515466,127.062407,N,Y,2021,서울특별시 강남구청 도로관리과,02-3423-6550,2023-01-03,I,2025-12-15 16:21:39,2023-12-08 10:50:29
3220000,202332200000606992,2302,선릉로190길,서울특별시,강남구,서울특별시 강남구압구정로403,,도로,원호형,원호형,10,360,700,일반,Y,37.530382,127.042203,Y,Y,2021,서울특별시 강남구청 도로관리과,02-3423-6550,2023-01-03,I,2025-12-15 16:21:39,2023-12-08 10:50:29
3220000,202332200000606408,1718,강남대로66길,서울특별시,강남구,서울특별시 강남구역삼1동836-34,,도로,원호형,원호형,10,360,800,일반,Y,37.49242,127.03377,Y,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:17
3220000,202332200000606882,2192,논현로128길,서울특별시,강남구,서울특별시 강남구논현동213-2,,도로,원호형,원호형,10,360,400,일반,Y,37.51364,127.03235,N,Y,2019,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:27
3220000,202332200000605312,622,역삼로83길,서울특별시,강남구,서울특별시 강남구대치4동955-26,,도로,원호형,가상형,10,320,360,일반,Y,37.50452,127.06014,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:57
3220000,202332200000606193,1503,봉은사로24길,서울특별시,강남구,서울특별시 강남구역삼1동626-9,,도로,원호형,원호형,10,420,450,일반,Y,37.50432,127.03187,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:13
3220000,202332200000606537,1847,학동로97길,서울특별시,강남구,서울특별시 강남구청담동71-2,,도로,원호형,가상형,10,390,480,일반,Y,37.52139,127.05526,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:20
3220000,202332200000606395,1705,테헤란로10길,서울특별시,강남구,서울특별시 강남구역삼1동828-76,,도로,원호형,원호형,10,360,300,일반,Y,37.49739,127.03304,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:17
3220000,202332200000606362,1672,테헤란로16길,서울특별시,강남구,서울특별시 강남구역삼1동741,,도로,원호형,가상형,10,360,490,일반,Y,37.49768,127.03398,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:16
3220000,202332200000606877,2187,학동로18길,서울특별시,강남구,서울특별시 강남구논현동154-21,,도로,원호형,원호형,10,360,400,일반,Y,37.51011,127.02997,N,Y,2019,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:27
3220000,202332200000606745,2055,선릉로190길,서울특별시,강남구,서울특별시 강남구청담동527(한양아파트71동옆),,도로,원호형,원호형,10,450,600,일반,Y,37.52958,127.04378,Y,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:24
3220000,202332200000605608,918,선릉로130길,서울특별시,강남구,서울특별시 강남구삼성2동7삼성2차102동옆,,도로,원호형,원호형,10,360,650,일반,Y,37.51665,127.04372,Y,Y,2014,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:02
3220000,202332200000606463,1773,양재대로27길,서울특별시,강남구,서울특별시 강남구일원동685-8,,도로,원호형,원호형,10,340,430,일반,Y,37.48971,127.08195,N,Y,2015,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:50:18
3220000,202332200000605035,345,봉은사로47길,서울특별시,강남구,서울특별시 강남구논현2동265-8,,도로,원호형,원호형,10,360,350,일반,Y,37.51261,127.04046,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:54
3220000,202332200000605121,431,삼성로,서울특별시,강남구,서울특별시 강남구대치1동1019-17,,도로,원호형,원호형,10,320,420,일반,Y,37.49744,127.06080,N,Y,2013,서울특별시 강남구청 도로관리과,02-3423-6550,2021-08-11,I,2025-12-15 16:21:39,2023-12-08 10:49:55
